project,repo_name,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
moby,moby,2024-01-01,merged,CONTRIBUTOR,a9a258f36,31,2,1,0,1
moby,moby,2024-01-01,open,MEMBER,aef3ad25d,73,4,1,23,
moby,moby,2024-01-01,merged,MEMBER,aef3ad25d,45,7,7,0,3
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,2,1,1,4,5
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,9,1,3,0,1
moby,moby,2024-01-01,merged,CONTRIBUTOR,af02bd9fa,2592,50,83,371,1245
moby,moby,2024-01-01,merged,CONTRIBUTOR,a9a258f36,2,1,2,0,3
moby,moby,2024-01-01,merged,CONTRIBUTOR,a9a258f36,44,2,2,1,2
moby,moby,2024-01-01,merged,MEMBER,a1fe9e3d3,76,3,10,1,14
moby,moby,2024-01-01,closed,CONTRIBUTOR,a9a258f36,2,1,3,9,
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,18,1,1,11,12
moby,moby,2024-01-01,merged,MEMBER,a59c45b6c,29,2,3,1,4
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,253,22,2,3,3
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,367,41,1,73,80
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,1647,58,8,8,385
moby,moby,2024-01-01,merged,CONTRIBUTOR,a9a258f36,15,1,1,1,1
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,2,1,2,0,1
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,13,2,3,1,1
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,37,3,1,0,1
moby,moby,2024-01-01,closed,CONTRIBUTOR,a91f84658,103,5,0,,
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,4,2,3,0,1
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,4,2,3,0,2
moby,moby,2024-01-01,merged,CONTRIBUTOR,a9a258f36,2,1,1,0,1
moby,moby,2024-01-01,merged,MEMBER,afdafcebc,140,8,2,22,23
moby,moby,2024-01-01,merged,CONTRIBUTOR,af02bd9fa,161,3,3,74,80
moby,moby,2024-01-01,merged,MEMBER,a618fbad9,179,8,10,18,3379
moby,moby,2024-02-01,merged,MEMBER,aef3ad25d,222,6,3,1,10
moby,moby,2024-02-01,merged,MEMBER,afdafcebc,253,8,1,3,3
moby,moby,2024-02-01,closed,MEMBER,afdafcebc,218,6,0,,
moby,moby,2024-02-01,merged,MEMBER,a2d328606,52,2,5,24,88
moby,moby,2024-02-01,merged,MEMBER,afdafcebc,4,1,1,45,45
moby,moby,2024-02-01,merged,MEMBER,afdafcebc,361,31,4,6626,10880
moby,moby,2024-02-01,merged,MEMBER,afdafcebc,9294,49,1,1,1
moby,moby,2024-02-01,merged,CONTRIBUTOR,a9a258f36,178,9,19,0,292
moby,moby,2024-02-01,merged,CONTRIBUTOR,af02bd9fa,60,1,7,279,352
moby,moby,2024-02-01,merged,MEMBER,ad28e9a8f,8,5,2,1,32
moby,moby,2024-02-01,closed,CONTRIBUTOR,a9a258f36,34772,442,0,,
moby,moby,2024-02-01,merged,CONTRIBUTOR,a76c8e919,30121,114,7,68,644
moby,moby,2024-03-01,merged,MEMBER,a59c45b6c,46,9,6,2,26
moby,moby,2024-03-01,merged,CONTRIBUTOR,a9a258f36,23,2,7,69,243
moby,moby,2024-03-01,merged,CONTRIBUTOR,a9a258f36,16,8,2,0,2
moby,moby,2024-03-01,merged,CONTRIBUTOR,a9a258f36,9,2,5,135,7363
moby,moby,2024-03-01,merged,CONTRIBUTOR,a9a258f36,16,1,11,0,270
moby,moby,2024-03-01,closed,CONTRIBUTOR,a9a258f36,27,1,1,19,
moby,moby,2024-03-01,closed,MEMBER,a1fe9e3d3,36,1,0,,
moby,moby,2024-03-01,merged,CONTRIBUTOR,a9a258f36,321,4,4,5,21
moby,moby,2024-03-01,merged,CONTRIBUTOR,a9a258f36,41,3,10,0,73
moby,moby,2024-03-01,merged,MEMBER,afdafcebc,75,2,2,0,1
moby,moby,2024-03-01,merged,MEMBER,afd612ab4,36,1,10,6,37
moby,moby,2024-04-01,closed,CONTRIBUTOR,a6cca0d87,64,2,0,,
moby,moby,2024-04-01,closed,CONTRIBUTOR,a1d41ef4c,41,9,1,0,
moby,moby,2024-04-01,merged,MEMBER,afd612ab4,4,1,2,1,2
moby,moby,2024-04-01,merged,CONTRIBUTOR,a32b27df9,21,1,2,749,752
moby,moby,2024-04-01,closed,MEMBER,a618fbad9,15,2,0,,
moby,moby,2024-04-01,closed,MEMBER,ad28e9a8f,168,7,0,,
moby,moby,2024-04-01,merged,CONTRIBUTOR,a9a258f36,6,3,1,6,6
moby,moby,2024-04-01,merged,CONTRIBUTOR,a9a258f36,2,1,1,3,3
moby,moby,2024-04-01,merged,CONTRIBUTOR,a9a258f36,920,15,1,2,2
moby,moby,2024-04-01,merged,CONTRIBUTOR,af02bd9fa,113,2,8,66,73
moby,moby,2024-05-01,merged,CONTRIBUTOR,a9a258f36,14,7,1,0,1
moby,moby,2024-05-01,merged,CONTRIBUTOR,a17d8a3fa,2,1,6,858,1985
moby,moby,2024-05-01,open,NONE,aac38e98e,7,1,0,,
moby,moby,2024-05-01,merged,CONTRIBUTOR,a8b93d119,13,1,1,22,22
moby,moby,2024-05-01,merged,MEMBER,afdafcebc,45,1,6,0,379
moby,moby,2024-05-01,merged,CONTRIBUTOR,a9a258f36,4,1,3,4,45
moby,moby,2024-05-01,merged,CONTRIBUTOR,af02bd9fa,15,2,2,2,197
moby,moby,2024-05-01,merged,MEMBER,aef3ad25d,46,1,3,2,3
moby,moby,2024-05-01,merged,MEMBER,aef3ad25d,18,3,3,12,25
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,56,9,2,73,74
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,30,7,2,2,4
moby,moby,2024-06-01,merged,MEMBER,a2d328606,871,17,10,2,95
moby,moby,2024-06-01,open,CONTRIBUTOR,adfbbad1a,5,1,2,0,
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,70,5,1,7,7
moby,moby,2024-06-01,merged,CONTRIBUTOR,af02bd9fa,91,3,2,3,4
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,20,4,3,0,4
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,20,4,2,18,18
moby,moby,2024-06-01,closed,CONTRIBUTOR,a3ad7e73d,12,2,0,,
moby,moby,2024-06-01,merged,CONTRIBUTOR,a9a258f36,4,1,1,3,3
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,1250,57,10,1,158
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,80,3,4,21,26
moby,moby,2024-06-01,open,MEMBER,aef3ad25d,380,24,4,24,
moby,moby,2024-06-01,merged,MEMBER,a618fbad9,929,18,25,311,1959
moby,moby,2024-06-01,merged,CONTRIBUTOR,a5379502d,399,13,25,3,148
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,85,4,1,1,2
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,44,2,2,11,11
moby,moby,2024-06-01,merged,CONTRIBUTOR,a9a258f36,46,2,1,2,2
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,164,7,1,45,45
moby,moby,2024-06-01,merged,MEMBER,aef3ad25d,2,1,5,0,1
moby,moby,2024-06-01,merged,MEMBER,aef3ad25d,184,2,2,0,1
moby,moby,2024-06-01,open,MEMBER,afdafcebc,4,1,0,,
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,147,10,2,11,12
moby,moby,2024-06-01,merged,MEMBER,afdafcebc,223,20,3,31,52
moby,moby,2024-07-01,merged,MEMBER,afdafcebc,4,1,1,10,10
moby,moby,2024-07-01,merged,CONTRIBUTOR,a9a258f36,263,9,1,0,4
moby,moby,2024-07-01,closed,CONTRIBUTOR,a0eb9a2cd,16,2,0,,
moby,moby,2024-07-01,merged,CONTRIBUTOR,a6cca0d87,26,10,3,146,172
moby,moby,2024-07-01,merged,MEMBER,afd612ab4,1,1,5,1,25
moby,moby,2024-07-01,merged,MEMBER,afdafcebc,4,1,1,15,15
moby,moby,2024-07-01,merged,MEMBER,afdafcebc,33,9,1,12,12
moby,moby,2024-07-01,open,MEMBER,afdafcebc,4,1,2,11,
moby,moby,2024-07-01,merged,MEMBER,afd612ab4,18,1,2,28,32
moby,moby,2024-07-01,merged,CONTRIBUTOR,af02bd9fa,24,2,2,3,22
moby,moby,2024-07-01,merged,CONTRIBUTOR,a6cca0d87,19,3,1,3,3
moby,moby,2024-07-01,merged,CONTRIBUTOR,a9a258f36,11,4,2,0,2
moby,moby,2024-07-01,merged,CONTRIBUTOR,af02bd9fa,228,2,8,3,72
moby,moby,2024-07-01,open,MEMBER,afdafcebc,18,2,0,,
moby,moby,2024-07-01,merged,CONTRIBUTOR,a6cca0d87,24,2,1,329,329
moby,moby,2024-07-01,merged,MEMBER,afdafcebc,99,11,3,1,3
moby,moby,2024-07-01,merged,CONTRIBUTOR,af02bd9fa,121,14,7,2,23
moby,moby,2024-07-01,open,CONTRIBUTOR,a8bddb79d,60,4,7,25,
moby,moby,2024-07-01,merged,MEMBER,afdafcebc,4,2,3,13,213
moby,moby,2024-07-01,merged,CONTRIBUTOR,af02bd9fa,108,5,13,3,20
moby,moby,2024-08-01,merged,CONTRIBUTOR,a6cca0d87,99,11,1,21,21
moby,moby,2024-08-01,merged,CONTRIBUTOR,a9a258f36,9,1,5,0,19
moby,moby,2024-08-01,merged,MEMBER,ad28e9a8f,83,3,8,0,27
moby,moby,2024-08-01,open,NONE,afb5bd55d,8,1,1,0,
moby,moby,2024-08-01,closed,MEMBER,afdafcebc,1892,31,0,,
moby,moby,2024-08-01,merged,CONTRIBUTOR,a9a258f36,65,3,8,2,1849
moby,moby,2024-08-01,merged,CONTRIBUTOR,a9a258f36,54,3,5,1,72
moby,moby,2024-08-01,closed,NONE,a92e5e2cf,70683,754,0,,
moby,moby,2024-08-01,merged,CONTRIBUTOR,a76c8e919,387,25,2,160,188
moby,moby,2024-08-01,merged,CONTRIBUTOR,a9a258f36,88,3,1,6,6
moby,moby,2024-09-01,merged,CONTRIBUTOR,a9a258f36,26,2,2,0,3
moby,moby,2024-09-01,merged,CONTRIBUTOR,a9a258f36,12916,1,3,0,1
moby,moby,2024-09-01,merged,CONTRIBUTOR,a6cca0d87,2,1,1,0,1
moby,moby,2024-09-01,merged,MEMBER,afdafcebc,31,3,1,2,4
moby,moby,2024-09-01,merged,MEMBER,afdafcebc,4,1,1,0,2
moby,moby,2024-09-01,merged,CONTRIBUTOR,af02bd9fa,162,2,1,4,4
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,12,2,1,23,23
moby,moby,2024-10-01,merged,CONTRIBUTOR,a9a258f36,28,2,12,0,4
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,74,37,1,21,21
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,4,1,1,2,3
moby,moby,2024-10-01,merged,CONTRIBUTOR,a9a258f36,33,1,3,0,3
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,48,5,2,13,13
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,29,2,7,2,23
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,1827,16,1,3,3
moby,moby,2024-10-01,merged,CONTRIBUTOR,a8bddb79d,8,1,1,5,5
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,19,2,1,15,16
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,15,1,1,21,21
moby,moby,2024-10-01,merged,CONTRIBUTOR,a9a258f36,159,2,7,0,338
moby,moby,2024-10-01,merged,CONTRIBUTOR,a9a258f36,700,4,22,20,97
moby,moby,2024-10-01,merged,CONTRIBUTOR,a6cca0d87,304,5,1,7,7
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,59,2,9,18,24
moby,moby,2024-10-01,closed,MEMBER,afdafcebc,6,1,1,134,
moby,moby,2024-10-01,open,MEMBER,afdafcebc,94,2,10,0,
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,261,10,2,17,19
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,26898,261,2,0,3
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,53,2,6,182,2488
moby,moby,2024-10-01,closed,MEMBER,afdafcebc,581,34,0,,
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,26898,261,2,16,17
moby,moby,2024-10-01,merged,CONTRIBUTOR,af16546bb,6,1,2,56,77
moby,moby,2024-10-01,merged,CONTRIBUTOR,a034aa9f4,50,3,4,318,417
moby,moby,2024-10-01,merged,MEMBER,af5c6dc4c,8,3,2,11,13
moby,moby,2024-10-01,merged,CONTRIBUTOR,af02bd9fa,9,3,2,0,1
moby,moby,2024-10-01,merged,MEMBER,afdafcebc,562,28,3,0,3
moby,moby,2024-11-01,merged,CONTRIBUTOR,af02bd9fa,321,13,10,19,68
moby,moby,2024-11-01,merged,CONTRIBUTOR,a9a258f36,511,20,21,26,171
moby,moby,2024-11-01,merged,MEMBER,a618fbad9,929,18,3,69,116
moby,moby,2024-11-01,merged,CONTRIBUTOR,a9a258f36,38,19,1,1,4
moby,moby,2024-11-01,merged,CONTRIBUTOR,aa517dd74,122,5,30,2,1880
moby,moby,2024-11-01,merged,CONTRIBUTOR,af02bd9fa,12,2,2,0,1
moby,moby,2024-11-01,merged,CONTRIBUTOR,a217c19f1,2,1,3,1,31
moby,moby,2024-11-01,merged,CONTRIBUTOR,af02bd9fa,167,5,2,20,139
moby,moby,2024-11-01,merged,CONTRIBUTOR,a9a258f36,107,6,2,4,30
moby,moby,2024-11-01,merged,CONTRIBUTOR,a9a258f36,108,6,3,0,5
moby,moby,2024-11-01,merged,MEMBER,afdafcebc,79,7,2,0,2
moby,moby,2024-11-01,merged,MEMBER,afdafcebc,55,5,1,5,5
moby,moby,2024-11-01,merged,MEMBER,afdafcebc,38,1,4,26,6742
moby,moby,2024-11-01,merged,CONTRIBUTOR,ae1ad9a65,19,1,6,1,19
moby,moby,2024-11-01,merged,CONTRIBUTOR,af02bd9fa,12,1,1,5,5
moby,moby,2024-11-01,closed,MEMBER,afdafcebc,2,1,0,,
moby,moby,2024-11-01,merged,MEMBER,afdafcebc,12,1,1,5,5
moby,moby,2024-11-01,merged,MEMBER,afdafcebc,12,1,1,4,5
moby,moby,2024-11-01,merged,CONTRIBUTOR,a6cca0d87,16,8,1,0,2
moby,moby,2024-11-01,closed,MEMBER,afdafcebc,149,11,0,,
moby,moby,2024-11-01,merged,CONTRIBUTOR,af02bd9fa,14,2,1,0,1
moby,moby,2024-11-01,merged,MEMBER,afdafcebc,69,4,1,12,12
moby,moby,2024-11-01,closed,MEMBER,a2d328606,589,10,33,0,
moby,moby,2024-12-01,closed,CONTRIBUTOR,affed4fbc,450,17,0,,
moby,moby,2024-12-01,merged,CONTRIBUTOR,a9a258f36,4,1,1,2,2
moby,moby,2024-12-01,merged,CONTRIBUTOR,af02bd9fa,271,3,4,24,74
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,156,14,3,0,368
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,2,1,1,11,11
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,4,2,1,10,10
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,31,12,1,1,2
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,32,9,1,4,5
moby,moby,2024-12-01,merged,CONTRIBUTOR,a9a258f36,543,35,4,0,7
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,8,3,1,0,2
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,51,11,1,12,12
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,87,8,5,73,241
moby,moby,2024-12-01,merged,MEMBER,afdafcebc,4,1,1,70,70
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,4,1,1,4,4
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,5141,64,1,17,17
moby,moby,2025-01-01,merged,CONTRIBUTOR,a6cca0d87,4,2,1,19,19
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,36,6,1,13,13
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,405,8,3,3,8
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,13,1,1,1,1
moby,moby,2025-01-01,open,MEMBER,aef3ad25d,136,15,0,,
moby,moby,2025-01-01,open,MEMBER,afdafcebc,100,2,1,95,
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,102,9,1,20,20
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,18,1,1,20,20
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,10,1,1,69,69
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,10,4,1,42,42
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,93,7,1,1,1
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,10,4,2,1,1
moby,moby,2025-01-01,merged,CONTRIBUTOR,af02bd9fa,3,1,1,1,3
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,14,2,1,22,22
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,4,1,1,49,49
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,446,2,1,171,171
moby,moby,2025-01-01,merged,MEMBER,afdafcebc,12,4,1,20,20
moby,moby,2025-02-01,merged,MEMBER,afdafcebc,3178,44,1,2,2
moby,moby,2025-02-01,closed,COLLABORATOR,a45bdb06c,25,4,0,,
moby,moby,2025-02-01,closed,NONE,a40d5e0b2,4,1,0,,
moby,moby,2025-02-01,merged,COLLABORATOR,a9821d779,211,6,14,10,327
moby,moby,2025-02-01,merged,MEMBER,afdafcebc,153,5,1,39,39
moby,moby,2025-02-01,merged,MEMBER,aef3ad25d,53,4,8,0,9
moby,moby,2025-02-01,merged,CONTRIBUTOR,af02bd9fa,495,24,6,25,28
moby,moby,2025-02-01,merged,MEMBER,afdafcebc,16,4,1,0,2
moby,moby,2025-02-01,merged,CONTRIBUTOR,a98abd09d,25,2,2,55,57
moby,moby,2025-02-01,merged,MEMBER,afdafcebc,149,12,1,25,25
moby,moby,2025-02-01,merged,MEMBER,afdafcebc,4,1,1,18,18
moby,moby,2025-02-01,merged,MEMBER,afdafcebc,194,8,1,1,2
moby,moby,2025-03-01,closed,MEMBER,afdafcebc,11,1,1,0,
moby,moby,2025-03-01,merged,MEMBER,afdafcebc,79,2,1,22,25
moby,moby,2025-03-01,merged,CONTRIBUTOR,af02bd9fa,2,1,1,6,6
moby,moby,2025-03-01,merged,CONTRIBUTOR,a9a258f36,17,1,1,97,97
moby,moby,2025-03-01,merged,MEMBER,afdafcebc,161,5,1,20,21
moby,moby,2025-03-01,merged,MEMBER,afdafcebc,39,3,1,21,22
moby,moby,2025-03-01,closed,MEMBER,afdafcebc,12,2,1,242,
moby,moby,2025-03-01,merged,CONTRIBUTOR,a182301da,14,3,2,45,60
moby,moby,2025-03-01,merged,MEMBER,afdafcebc,151,3,1,26,27
moby,moby,2025-03-01,merged,CONTRIBUTOR,af02bd9fa,106,8,9,2,67
moby,moby,2025-03-01,open,CONTRIBUTOR,a9a258f36,16,2,0,,
moby,moby,2025-03-01,closed,CONTRIBUTOR,af02bd9fa,19,4,0,,
moby,moby,2025-03-01,merged,CONTRIBUTOR,af02bd9fa,58,2,5,4,46
moby,moby,2025-03-01,merged,CONTRIBUTOR,af02bd9fa,79,4,2,30,77
moby,moby,2025-03-01,merged,MEMBER,aef3ad25d,77,3,12,0,3
moby,moby,2025-03-01,closed,CONTRIBUTOR,a9a258f36,6,3,0,,
moby,moby,2025-03-01,merged,CONTRIBUTOR,a9a258f36,6,2,1,0,1
moby,moby,2025-03-01,merged,CONTRIBUTOR,af02bd9fa,150,4,2,18,75
moby,moby,2025-04-01,closed,MEMBER,a3889aa12,209,16,3,0,
moby,moby,2025-04-01,merged,CONTRIBUTOR,a9fb8e158,4,1,15,0,4
moby,moby,2025-04-01,merged,MEMBER,afdafcebc,151,17,3,69,69
moby,moby,2025-04-01,merged,CONTRIBUTOR,af02bd9fa,74,2,8,17,230
moby,moby,2025-04-01,merged,CONTRIBUTOR,a680facbc,589,7,8,327,1169
moby,moby,2025-04-01,merged,MEMBER,afdafcebc,100,2,2,0,22
moby,moby,2025-04-01,merged,MEMBER,afdafcebc,93,3,1,1,1
moby,moby,2025-04-01,merged,CONTRIBUTOR,af02bd9fa,126,10,12,1,8
moby,moby,2025-04-01,merged,MEMBER,aef3ad25d,15,2,5,0,20
moby,moby,2025-04-01,merged,MEMBER,afdafcebc,2,1,1,6,6
moby,moby,2025-04-01,merged,CONTRIBUTOR,af02bd9fa,2620,12,4,167,310
moby,moby,2025-04-01,merged,CONTRIBUTOR,a70873c0e,56,7,5,6,8
moby,moby,2025-04-01,merged,MEMBER,afdafcebc,25,6,2,24,25
moby,moby,2025-04-01,merged,CONTRIBUTOR,af02bd9fa,8115,207,7,430,432
moby,moby,2025-05-01,merged,MEMBER,afdafcebc,3,1,1,9,9
moby,moby,2025-05-01,merged,CONTRIBUTOR,a76c8e919,38,2,5,1,117
moby,moby,2025-05-01,closed,NONE,af87ded93,61378,715,0,,
moby,moby,2025-05-01,merged,MEMBER,a3889aa12,177,34,4,7,995
moby,moby,2025-05-01,merged,MEMBER,afdafcebc,97,10,2,1,2
moby,moby,2025-05-01,merged,CONTRIBUTOR,a9a258f36,668,99,9,66,73
moby,moby,2025-05-01,merged,CONTRIBUTOR,a5e620baa,2053,68,4,468,481
moby,moby,2025-05-01,merged,COLLABORATOR,a9821d779,110,2,18,7,205
moby,moby,2025-05-01,merged,CONTRIBUTOR,a9a258f36,2,1,1,3,3
moby,moby,2025-05-01,closed,MEMBER,afdafcebc,10,1,1,4,
moby,moby,2025-05-01,open,CONTRIBUTOR,a083eacd8,83,3,5,179,
moby,moby,2025-05-01,merged,MEMBER,afdafcebc,8,1,1,2,2
moby,moby,2025-05-01,merged,MEMBER,afdafcebc,2,1,1,1,2
moby,moby,2025-05-01,merged,MEMBER,afdafcebc,313,9,2,3,20
moby,moby,2025-05-01,merged,MEMBER,afdafcebc,53,1,1,25,25
moby,moby,2025-05-01,merged,MEMBER,afdafcebc,2,1,1,5,10
moby,moby,2025-05-01,closed,CONTRIBUTOR,a6cca0d87,149,2,0,,
moby,moby,2025-06-01,merged,MEMBER,afdafcebc,27,1,2,45,45
moby,moby,2025-06-01,merged,MEMBER,afdafcebc,31,6,1,28,28
moby,moby,2025-06-01,merged,MEMBER,afdafcebc,12,6,2,144,144
moby,moby,2025-06-01,open,NONE,adc4d6ca9,56,5,7,115,
moby,moby,2025-06-01,merged,COLLABORATOR,a9821d779,588,13,22,47,1026
moby,moby,2025-06-01,merged,CONTRIBUTOR,af02bd9fa,13213,285,8,121,129
moby,moby,2025-06-01,merged,MEMBER,afdafcebc,29,1,2,6,6
moby,moby,2025-06-01,merged,MEMBER,afdafcebc,2,1,3,67,67
moby,moby,2025-06-01,merged,CONTRIBUTOR,a9a258f36,13430,1,1,0,0
moby,moby,2025-06-01,merged,CONTRIBUTOR,af8e9d41c,1958,27,6,107,1651
moby,moby,2025-06-01,merged,CONTRIBUTOR,a9a258f36,2,1,2,0,15
moby,moby,2025-06-01,merged,CONTRIBUTOR,a247ff684,133,9,31,35,558
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,7,2,1,5,15
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,57,2,1,2,2
moby,moby,2025-07-01,merged,CONTRIBUTOR,af02bd9fa,9,1,3,2,86
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,16,2,1,0,2
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,469,33,1,5,5
moby,moby,2025-07-01,open,MEMBER,a3889aa12,131,1,8,1,
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,78,8,5,1,11
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,15,7,1,0,2
moby,moby,2025-07-01,merged,CONTRIBUTOR,a91c4d9a0,97,7,4,0,270
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,1,1,1,1,2
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,226,11,1,44,44
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,119,8,2,47,49
moby,moby,2025-07-01,merged,CONTRIBUTOR,a76c8e919,11095,108,2,82,329
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,287,65,4,26,27
moby,moby,2025-07-01,merged,CONTRIBUTOR,af02bd9fa,57,6,2,22,23
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,31,4,3,7,12
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,18,1,1,18,23
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,38,1,5,0,182
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,63,7,8,0,99
moby,moby,2025-07-01,closed,MEMBER,aef3ad25d,2699,36,0,,
moby,moby,2025-07-01,open,CONTRIBUTOR,af02bd9fa,1436,1,1,78,
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,8,3,1,17,17
moby,moby,2025-07-01,closed,CONTRIBUTOR,a5e620baa,373,40,0,,
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,16,1,1,72,72
moby,moby,2025-07-01,merged,MEMBER,ad28e9a8f,7,2,7,1,312
moby,moby,2025-07-01,merged,MEMBER,aef3ad25d,2109,22,4,149,267
moby,moby,2025-07-01,merged,MEMBER,afdafcebc,10,2,2,0,17
moby,moby,2025-07-01,merged,CONTRIBUTOR,af02bd9fa,97,16,24,138,196
moby,moby,2025-07-01,merged,CONTRIBUTOR,a9a258f36,26,13,3,4,11
moby,moby,2025-07-01,merged,CONTRIBUTOR,a0d97c428,34,2,4,288,315
moby,moby,2025-08-01,merged,CONTRIBUTOR,af02bd9fa,415,21,6,19,115
moby,moby,2025-08-01,closed,CONTRIBUTOR,af02bd9fa,380,17,0,,
moby,moby,2025-08-01,closed,NONE,ae9e31364,3,1,0,,
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,297,8,2,56,64
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,470,61,1,37,37
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,734,7,2,0,2
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,65,9,4,0,73
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,122,3,4,2,3
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,11,1,1,43,43
moby,moby,2025-08-01,merged,CONTRIBUTOR,a6cca0d87,432,11,3,16,111
moby,moby,2025-08-01,merged,CONTRIBUTOR,a6cca0d87,87,12,2,11,28
moby,moby,2025-08-01,merged,CONTRIBUTOR,a6cca0d87,122,12,5,4,42
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,6,1,1,18,18
moby,moby,2025-08-01,closed,NONE,a718bbf87,4,1,2,22,
moby,moby,2025-08-01,open,MEMBER,afdafcebc,77,6,0,,
moby,moby,2025-08-01,closed,NONE,a8da6f3e3,224,1,3,1,
moby,moby,2025-08-01,merged,MEMBER,a3889aa12,27,1,6,9,349
moby,moby,2025-08-01,merged,CONTRIBUTOR,a6cca0d87,340,25,3,15,17
moby,moby,2025-08-01,open,MEMBER,aef3ad25d,94,9,4,0,
moby,moby,2025-08-01,merged,CONTRIBUTOR,a76c8e919,29,1,1,1,1
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,43,1,2,0,51
moby,moby,2025-08-01,open,MEMBER,afdafcebc,502,39,0,,
moby,moby,2025-08-01,closed,MEMBER,ad28e9a8f,219,2,4,2,
moby,moby,2025-08-01,merged,CONTRIBUTOR,a3ebe4fc0,14,2,1,1,20
moby,moby,2025-08-01,open,MEMBER,aef3ad25d,9,4,0,,
moby,moby,2025-08-01,merged,MEMBER,afdafcebc,182,2,1,300,302
